step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
61,TRANSFER,21813.54913897888,sdv-pii-pv5rx,25731.886763306982,56124.514905987286,sdv-pii-0r25m,634453.4243599635,19.342806400577167,0,0
432,PAYMENT,23660.659602295236,sdv-pii-n6vih,4897795.780661248,6471401.441812113,sdv-pii-n2zcz,35351.390147225,0.0,0,0
37,CASH_OUT,192311.79653077063,sdv-pii-51t50,108029.1292350981,1665819.031975848,sdv-pii-ymafs,425385.2898689009,0.701407557145687,0,0
214,TRANSFER,4987.220123536519,sdv-pii-3slvx,27249.194029608003,94655.52363864945,sdv-pii-2xwa9,839552.4611924739,1.5231819598073287e-09,0,0
323,PAYMENT,5132.953968884088,sdv-pii-98w0e,48.98672830025929,2946.482169721025,sdv-pii-brgj0,54962.16821966315,5.517732714520711e-06,0,0
478,CASH_OUT,614742.7833020423,sdv-pii-l1q0v,142942.2921021616,15673.500406686891,sdv-pii-e3kxx,412562.63010883983,2029.969231759694,0,0
597,PAYMENT,3320.5430363513456,sdv-pii-iqhzj,3674.5057596607157,261.12211273022643,sdv-pii-xm5qj,20655.834908490382,1.6993385130103537e-05,0,0
740,PAYMENT,26489.43015221702,sdv-pii-30iru,106900.05353822582,3902300.0415149746,sdv-pii-crxoj,1268461.7373070302,2189.182056153083,0,0
142,CASH_OUT,299543.7720865777,sdv-pii-defmt,5046641.256806366,1578179.5641720518,sdv-pii-hes9o,1019774.769684308,427972.4786338618,0,0
95,TRANSFER,197.74839656648555,sdv-pii-xnevs,4478607.840930015,3527660.399835275,sdv-pii-x91z0,574231.7740437089,0.45628676166701093,0,0
326,CASH_OUT,21894.13336797348,sdv-pii-ltxmb,73240.68470889688,364387.476559819,sdv-pii-v4a4h,2088244.3241569793,15020.382769124672,0,0
234,CASH_OUT,5673.948928198373,sdv-pii-vtg0u,8338448.277527401,7275236.6828839,sdv-pii-an8p0,1085636.3706492472,1.6449358820798354,0,0
421,CASH_OUT,119458.1469348219,sdv-pii-xyhxq,1482.9860056754173,1867849.714074467,sdv-pii-vybcn,507738.9347896374,894.9442375898627,0,0
14,CASH_IN,199379.58086374187,sdv-pii-l7yhs,385403.9613215551,2793031.9141494557,sdv-pii-06am4,5543824.573393488,1173910.4201284565,0,0
606,CASH_OUT,98.96482968611387,sdv-pii-jh2xw,1406887.0884918927,15344079.929024985,sdv-pii-s7azt,229171.84767889997,0.0,0,0
166,PAYMENT,256732.25551415182,sdv-pii-625nl,1938.4320319020142,92292.0776685174,sdv-pii-l42uo,3230200.1731496453,111075.79622909975,0,0
92,PAYMENT,284376.9109077293,sdv-pii-d4val,11829.027896621492,16032.787316240918,sdv-pii-xm2k7,1826971.8980795906,3.9555148558279587,0,0
134,TRANSFER,11559.32217676463,sdv-pii-5syxw,16816.876671787206,242626.1930739999,sdv-pii-ed9ga,1207509.8627932952,0.05652154110658229,0,0
167,TRANSFER,552282.0054569035,sdv-pii-mcpcv,368365.37590237433,20479.0775159983,sdv-pii-yhsv5,3370485.590580117,2079110.643072127,0,0
252,PAYMENT,7006.950725009951,sdv-pii-hg9yc,406273.7955148176,44221.00673390187,sdv-pii-1xa2q,874015.9700102824,53086.301951412395,0,0
276,PAYMENT,8977.78328201712,sdv-pii-ebnje,376.07564956446714,6897.787072667296,sdv-pii-b9zjn,2588125.4462781046,25377.176274231293,0,0
91,PAYMENT,96870.1010731007,sdv-pii-xmz8v,12.55657827551962,44.76380533895493,sdv-pii-3gapj,3955021.8837318826,69585.52477237716,0,0
205,CASH_IN,756754.960050461,sdv-pii-3n6xg,1642454.1049800452,332673.91710130253,sdv-pii-w6aut,9339927.566603959,8409799.444588942,0,0
308,CASH_OUT,102178.1761473576,sdv-pii-wp4gk,777598.4679444694,2288915.663220171,sdv-pii-8wwf8,762544.186795568,333.20100360873266,0,0
359,CASH_OUT,659681.8473991058,sdv-pii-y73nn,226467.85972601984,49988.25011158248,sdv-pii-jc0eo,3203078.1159728277,2221744.6968364315,0,0
501,CASH_OUT,48909.73019893124,sdv-pii-65hoc,2256190.3834915124,6051865.189710345,sdv-pii-0jalv,95317.56736135157,0.000785383120368973,0,0
255,CASH_IN,371057.46497572627,sdv-pii-6pfgd,3094783.963217217,360592.1680929766,sdv-pii-w969l,3874962.2990909573,2824506.643407131,0,0
411,CASH_IN,285516.6630456444,sdv-pii-7g0tv,183634.4210487634,344116.89003172633,sdv-pii-yulqd,4491074.026179257,603910.7462383547,0,0
302,CASH_IN,685792.5491013926,sdv-pii-in1dm,1179348.22020152,573871.7835764315,sdv-pii-9qmk5,2494699.4287596126,535441.1972880819,0,0
81,CASH_OUT,38164.98810309344,sdv-pii-8zm10,607783.6885323678,2496453.082328885,sdv-pii-k6yck,665722.5191303367,5.504954678167647,0,0
188,CASH_OUT,46609.47001215054,sdv-pii-jxx3u,7564066.81800646,9785051.726993447,sdv-pii-2ai4b,36777.688356380204,0.002897741123571827,0,0
38,PAYMENT,46333.567878442904,sdv-pii-sqlt2,1011812.2454166758,1512196.729144503,sdv-pii-wrigh,1782057.0120875787,48969.27039690394,0,0
142,CASH_OUT,132069.17697922394,sdv-pii-cqotv,2850482.32493612,968831.601095904,sdv-pii-exoc4,1524995.0634972532,64254.3409646613,0,0
71,CASH_IN,1167033.996873198,sdv-pii-44c5a,2410526.9213907914,4186251.8158122464,sdv-pii-pbgks,10511598.522144804,8906119.785899756,0,0
68,CASH_OUT,1705.2627135811533,sdv-pii-6x6l1,1065882.560761186,311875.47886303376,sdv-pii-dtsdy,270780.9058296803,22515.72358985425,0,0
191,PAYMENT,15368.703292879716,sdv-pii-y7wbt,15.503458562000205,15997.40147715521,sdv-pii-vvh9r,183586.63681425704,0.11199709216101124,0,0
248,CASH_OUT,32.61139944748271,sdv-pii-xsb2e,1666959.3521469117,13494533.005328558,sdv-pii-zuzbi,798583.8425784477,3.051988471707741e-07,0,0
341,CASH_IN,285983.18785652856,sdv-pii-phxrf,852739.3630128222,102432.59445589955,sdv-pii-mhhvw,3683441.050499399,8981115.322216993,0,0
396,CASH_IN,112517.442359336,sdv-pii-y28uv,3651405.923490099,1057076.1042474604,sdv-pii-t1agw,3515719.9998196336,5462829.405845683,0,0
214,PAYMENT,1881.3320735131779,sdv-pii-2hmyb,133446.3384894025,4158742.2015180145,sdv-pii-tvdya,497704.2973189052,0.047804617746046524,0,0
229,PAYMENT,29484.224685514564,sdv-pii-avg9x,10694.940633756447,49026.47215394443,sdv-pii-pd7vl,255396.3145713338,1.1143008645549922e-05,0,0
144,PAYMENT,372571.51051067625,sdv-pii-ibdlx,165.41780390711855,11565.579314172075,sdv-pii-8ckkk,944229.2891998463,1.6910363025754327,0,0
247,CASH_IN,94448.46985460729,sdv-pii-01lig,17056.64763361515,69430.26791121744,sdv-pii-w8c4x,4630550.543843195,4695621.461681254,0,0
371,DEBIT,164990.31495226096,sdv-pii-87c5c,5238057.980554569,17345.782747335386,sdv-pii-fe2zb,584058.9751191058,5150.365008168492,0,0
4,CASH_IN,127783.26421068281,sdv-pii-ig674,1101050.2620969787,4048191.9532846645,sdv-pii-004qp,781390.6114842198,9847.07517808964,0,0
226,CASH_OUT,6700.18637153673,sdv-pii-ly8ll,814242.3838379678,212534.85976968062,sdv-pii-92guh,24338.057261901242,0.00016257980581986734,0,0
233,CASH_IN,1021079.7276548957,sdv-pii-v0amm,890963.1844572251,436767.641621119,sdv-pii-ip157,4448937.454363852,9133529.581713598,0,0
48,PAYMENT,3111.1890989974418,sdv-pii-85ita,57197.502924501496,2111519.620412386,sdv-pii-xzflb,5658.809788460483,0.0,0,0
259,CASH_IN,53032.386059093296,sdv-pii-p5ynr,3183998.4893851383,10315916.910357332,sdv-pii-36e7b,907278.8812510791,15144.405449324713,0,0
327,TRANSFER,248414.2377294046,sdv-pii-8kuqx,221811.0921278139,961513.4103916889,sdv-pii-2kpq6,355749.0955628665,6.961298487426609,0,0
131,CASH_OUT,21661.129702820264,sdv-pii-90ht6,21698.117043810096,8499.951832401106,sdv-pii-96ccs,534937.7172936605,0.4009153412787899,0,0
461,CASH_IN,17773.97169077917,sdv-pii-o3dpt,85184.77580877214,359122.8897668028,sdv-pii-oco76,5844919.559136055,25459.958898566085,0,0
116,CASH_OUT,302926.8421565894,sdv-pii-1066e,2665851.177661144,2697131.334154922,sdv-pii-c7aj1,1095083.0251045232,56.07998885190496,0,0
259,PAYMENT,44484.250615616256,sdv-pii-vcxqh,2007.178376277405,392.1596361875342,sdv-pii-yo65f,5555255.00414582,2912817.4136446356,0,0
216,CASH_IN,122.94962059636008,sdv-pii-dn01r,1653662.31086115,2626670.9803364305,sdv-pii-ln0lk,15747.856444186264,0.0007096554380369662,0,0
122,CASH_IN,435262.424634832,sdv-pii-9n92o,202880.64747350558,5991.950111762428,sdv-pii-wrku1,11017662.037273817,28520592.73213358,0,0
252,PAYMENT,262.28526000365434,sdv-pii-hdzbh,2077319.5817611902,9050372.359699622,sdv-pii-h7a4t,454575.2522004762,0.00017021802020640784,0,0
147,PAYMENT,117590.5817075337,sdv-pii-hoklh,34010.78805514112,289442.888013141,sdv-pii-btsuv,340935.77028644265,0.0001305271973121363,0,0
103,PAYMENT,72140.1760852094,sdv-pii-oukcd,2476.6802124992096,423800.37999899767,sdv-pii-ox2lr,156415.01465790576,4.253717070498845e-09,0,0
502,CASH_OUT,38969.09117196624,sdv-pii-6krg6,950233.0194306537,2973799.1924313814,sdv-pii-xl1bg,231252.3215526671,0.0004538487631052836,0,0
206,CASH_OUT,27478.003579595097,sdv-pii-w8j0z,617740.7059997543,384568.11775376415,sdv-pii-w2nlh,633062.1712398097,3365.721582426519,0,0
319,CASH_IN,4965.989863585476,sdv-pii-3f3sc,837143.7861726567,915586.044352638,sdv-pii-xxw4b,2321264.856730773,1941.5626269299567,0,0
206,CASH_IN,534.7481852150679,sdv-pii-eafj9,2794322.790806342,11303867.82677176,sdv-pii-63qui,458699.4799603191,0.0002088036802704779,0,0
243,CASH_OUT,117796.26307469612,sdv-pii-telrl,174771.35751159937,1096883.900082411,sdv-pii-evjx4,2567757.3821362406,37954.278338760625,0,0
232,PAYMENT,19218.214643864478,sdv-pii-b5gh6,13778.056857568628,69751.93263902092,sdv-pii-5iold,1848853.42087587,39600.71349325689,0,0
324,PAYMENT,63929.537636028064,sdv-pii-91s5z,3571925.9128885064,2449146.649160266,sdv-pii-lh0ts,549282.7923890516,0.06645477681030908,0,0
223,PAYMENT,67424.48411246,sdv-pii-4oe1e,1709587.1430714524,1484061.1262728022,sdv-pii-2unv4,699519.1975939054,67.98513190812272,0,0
260,CASH_OUT,278992.18922705745,sdv-pii-t9bck,86699.73638796287,42695.59343053442,sdv-pii-0yxh0,413282.06401136256,16.274491093546153,0,0
26,TRANSFER,383.44620733398443,sdv-pii-pd7u8,4582611.765165986,1700008.7199913156,sdv-pii-k0vo0,60637.583145066856,0.0,0,0
23,PAYMENT,154.45769000180337,sdv-pii-zekeu,2603048.868381136,1060688.5341651244,sdv-pii-ou81f,3631.2178638009673,0.0,0,0
693,CASH_OUT,400393.26546914456,sdv-pii-xmnxi,5434782.073382526,3995024.212892975,sdv-pii-fa7mf,356635.74463295913,191.8396447915823,0,0
309,PAYMENT,12385.25182910949,sdv-pii-d95ha,441770.4617116439,2707806.748862099,sdv-pii-h49kr,638.5352493753868,0.0,0,0
501,CASH_OUT,40816.00764874923,sdv-pii-le8o4,13.409795794572553,486234.2261172773,sdv-pii-wuuyf,3900566.9248721176,344403.24140845437,0,0
60,CASH_IN,317679.34676250996,sdv-pii-id0ye,77118.9883357287,697328.3626032106,sdv-pii-8zn0a,1357132.1111095897,9457.401031014144,0,0
124,PAYMENT,199983.8840719682,sdv-pii-27u2c,6683.395477330687,18582.60355734498,sdv-pii-u0lvo,680376.9536516138,49.849618799060146,0,0
113,CASH_OUT,498718.0377815073,sdv-pii-z62jg,125894.74143900382,4912.702695140522,sdv-pii-wxplf,1305435.7453839844,293156.1499071025,0,0
494,CASH_IN,332375.66369717335,sdv-pii-u0gc1,1272712.0976273005,1543337.5422946466,sdv-pii-ybfrz,2642862.4671081947,78242.84525248202,0,0
327,CASH_OUT,34509.124159977364,sdv-pii-1sy8t,165301.54171525687,497790.43334875663,sdv-pii-qz0eg,3212120.9371543783,211867.89164677507,0,0
126,TRANSFER,171500.82599534653,sdv-pii-hocjz,913714.1727077769,1875082.5094401727,sdv-pii-u2org,2873868.1269416236,51465.171022120325,0,0
119,CASH_IN,646883.1611664357,sdv-pii-xjjg1,250657.92559248745,55971.46215911755,sdv-pii-ujgu0,3445150.929133069,216322.58853959036,0,0
436,CASH_OUT,177872.17087797684,sdv-pii-g8rpt,17001.480453885986,2965231.258845849,sdv-pii-cj3wj,858134.821936726,3.8330746786106276,0,0
370,CASH_OUT,99798.21466773639,sdv-pii-q695a,41831.517686589235,5250.500561282925,sdv-pii-mhcme,287772.6896596789,13415.51044417893,0,0
737,CASH_OUT,200218.6207157032,sdv-pii-tg6wh,109744.54621477361,276178.9659027242,sdv-pii-c57lg,2540253.429726351,197638.7152673354,0,0
484,CASH_OUT,35151.97408769389,sdv-pii-dzsg5,9127189.110958874,22029507.13961727,sdv-pii-ktimp,1744616.2589290347,1756.8700362331438,0,0
45,CASH_OUT,376.2032817639562,sdv-pii-bnzdh,2219368.365015246,9652654.76308477,sdv-pii-5z5lw,77176.17747426999,9.059081200811267e-10,0,0
480,CASH_OUT,40345.179980861314,sdv-pii-mxqer,1107805.203611354,424394.6801287958,sdv-pii-4li2d,2621902.230295573,13.450958207846758,0,0
186,DEBIT,729961.035669981,sdv-pii-ldsbw,417306.147556084,51482.67178794424,sdv-pii-e5cai,3368532.210011479,468406.7817262656,0,0
156,CASH_OUT,69818.11891046599,sdv-pii-ujuj1,11927.474983297796,779895.0401569332,sdv-pii-4qcta,672790.6844844789,504.74843555432614,0,0
143,PAYMENT,17026.46938067468,sdv-pii-vbql0,55524.580803652985,2567.4013040791215,sdv-pii-603ne,24084.69580883584,0.00084340008887332,0,0
273,CASH_IN,285914.85707149626,sdv-pii-2i0r8,1731761.9922785026,1991439.01225426,sdv-pii-qx895,7712203.849199244,8372915.365850379,0,0
376,PAYMENT,26185.58768614839,sdv-pii-bwsju,2450487.5841283128,2318843.228911155,sdv-pii-qgcz9,304759.6336494598,0.0033758767735219478,0,0
188,PAYMENT,67932.33561038547,sdv-pii-vmsfu,31078.90463221059,4011.332853053278,sdv-pii-aaah8,588304.7197697738,7.834853365255459,0,0
251,PAYMENT,1697.0017506771478,sdv-pii-8mexp,397.3319661145801,183311.85813611318,sdv-pii-m485c,2035.3518646526204,0.0,0,0
46,CASH_IN,410749.03585775883,sdv-pii-oyxhv,10463.634634961554,483401.9649982181,sdv-pii-n1sd4,4122883.3421721007,45910.97111813782,0,0
344,CASH_IN,180250.8793193437,sdv-pii-di348,352572.15195307,2514359.2420257865,sdv-pii-d208h,3263819.8437007684,5537.704873171903,0,0
177,TRANSFER,28820.585107964132,sdv-pii-kkk7l,61052.38458431116,2888196.0485355426,sdv-pii-7wpst,985523.3342158309,0.0012576805950535678,0,0
320,CASH_IN,456843.7301041683,sdv-pii-mdbbl,2634383.153986696,116560.99004339255,sdv-pii-uw8au,3104854.078948528,1723562.0471636313,0,0
58,CASH_OUT,356773.3580314556,sdv-pii-j72hj,5945477.823933087,7110716.878073551,sdv-pii-x0c4x,2666735.3558031544,43796.064188165314,0,0
89,CASH_OUT,58104.46876338216,sdv-pii-aad1f,1333821.4403627547,2370747.7858258495,sdv-pii-iiexz,1479312.0541408248,50593.90417724119,0,0
259,CASH_OUT,25867.58440623257,sdv-pii-v69ep,2333517.6867578807,1274367.4649737587,sdv-pii-x0n32,1014951.73623373,83607.6903119503,0,0
510,CASH_OUT,93356.0438313666,sdv-pii-50o8f,85.71515003415779,22643.33981353942,sdv-pii-n44oc,4082506.548086381,8516.790336956436,0,0
72,TRANSFER,164069.22553292778,sdv-pii-xwp41,1000560.1743994993,1355797.916605789,sdv-pii-jy516,1027819.6150889894,267.5141515519001,0,0
112,CASH_OUT,5746.471518395894,sdv-pii-rhqpv,157146.1419625366,5272622.103937645,sdv-pii-khf7m,2839340.9709437895,67619.82758816316,0,0
585,CASH_OUT,1156886.1468632387,sdv-pii-1r3d9,5763.022824082101,99.16746443750037,sdv-pii-tqx3m,551790.5459807472,1174853.2464879595,0,0
276,CASH_OUT,210730.1479883099,sdv-pii-wunpt,18971.146346643593,115694.0530965041,sdv-pii-ke4u7,1552269.2789696574,139.95384200647462,0,0
229,PAYMENT,2588.6555867712896,sdv-pii-xfopc,9.527500551816095,23650.96073606971,sdv-pii-73ftb,413006.8442691869,1020.4161529531207,0,0
202,CASH_OUT,25765.87981475617,sdv-pii-zyxxd,6417556.079847339,10887605.276370192,sdv-pii-1ow17,1282209.598679119,51516.214479413604,0,0
712,CASH_IN,14804.478916539552,sdv-pii-hee4v,303500.39939433377,1869252.3005009457,sdv-pii-6uoxw,1203390.5707063721,16.38788717895957,0,0
126,CASH_OUT,318890.4377420667,sdv-pii-5hxt6,0.026649705354979215,3002.1093749824004,sdv-pii-ymab0,513612.0258188964,1969.1240033591348,0,0
206,CASH_IN,315715.7618400247,sdv-pii-vi267,466799.8638119118,1410922.0726576808,sdv-pii-g4wdm,8348636.1297323285,5847316.751104933,0,0
54,PAYMENT,10123.677206431148,sdv-pii-z388t,34739.550690561686,73796.06074513041,sdv-pii-wvekn,42746.88555601839,0.0,0,0
164,CASH_IN,224123.75804712143,sdv-pii-w4f6o,2304.098122325986,2074841.386845771,sdv-pii-7kelv,2858018.4014302613,27809.496470505965,0,0
568,TRANSFER,80247.55444854622,sdv-pii-xis3i,2759734.609087474,330558.48557724594,sdv-pii-7abu7,293935.47861267603,8.060698091382891,0,0
85,PAYMENT,430.7408912149423,sdv-pii-i0ytm,392106.6601094535,150491.01658621678,sdv-pii-fa21w,93.34778723799623,0.0,0,0
374,TRANSFER,74.82847355410789,sdv-pii-vh6yf,867609.1145588157,8848701.28654518,sdv-pii-g03au,238053.7877840979,5.879024799094752e-08,0,0
464,CASH_OUT,424388.35695084743,sdv-pii-a8fi2,1072049.460773576,260845.24935146506,sdv-pii-5infr,470925.11181772733,554.6020860755154,0,0
419,CASH_OUT,65420.0448937879,sdv-pii-ezhjn,3107114.286294757,3755276.7225144682,sdv-pii-ze9tp,1659876.657781349,9261.969050800344,0,0
86,CASH_OUT,82765.1020873648,sdv-pii-id9k3,135.71046511095156,113214.29056874216,sdv-pii-otl7g,63735.15473543853,1.410876390137182e-09,0,0
311,CASH_OUT,508875.23373598483,sdv-pii-04ya2,3887165.4089369057,1224419.3603849541,sdv-pii-9sq5l,525064.0261876747,128.720049051332,0,0
246,DEBIT,341174.28633289493,sdv-pii-b3rzz,2307692.0195235545,1897203.093689201,sdv-pii-ai8pv,1941904.6874921964,18682.206821794083,0,0
79,CASH_OUT,435.83769498454427,sdv-pii-a66hr,300818.6393073607,2723738.5830830345,sdv-pii-xdjq3,9530.526447309006,0.0,0,0
431,PAYMENT,42646.309023343194,sdv-pii-34dld,977130.0870161105,447061.87441886205,sdv-pii-5m5u8,535685.8565364266,9070.151429715223,0,0
159,PAYMENT,49273.19860210421,sdv-pii-dtvpl,1436040.3993010912,7520872.782436349,sdv-pii-vz0sj,328694.16629762045,1.1137321324776739,0,0
345,CASH_OUT,22935.19983993426,sdv-pii-lhkxv,307681.647230588,76616.23550011544,sdv-pii-dnq8d,2155763.0824427987,23191.815676844395,0,0
381,CASH_OUT,265710.9525892927,sdv-pii-zj4t8,93730.10173028431,1264835.916626122,sdv-pii-7zlbt,5427628.672628079,250137.0614686879,0,0
475,CASH_OUT,198.4982835074283,sdv-pii-qg8tr,276134.59981853655,507451.00720500655,sdv-pii-6j7z3,852195.8681463525,0.08585216112883422,0,0
426,CASH_IN,908552.6023793563,sdv-pii-foxu3,804810.9854977924,70596.85741326811,sdv-pii-a1y25,3115390.949717475,6864886.669687531,0,0
103,PAYMENT,6554.867320420181,sdv-pii-y80nh,3752.8730596090104,3250.79743455231,sdv-pii-gb3uy,3122.63986885246,1.1535154353776331e-05,0,0
103,CASH_OUT,66256.80980215815,sdv-pii-c8tdo,245600.72464232967,1765611.7628723874,sdv-pii-jleuz,1179430.490683297,2232.5809120969834,0,0
400,CASH_IN,113591.62153600468,sdv-pii-h4b4b,8268354.095401691,3363741.7592881913,sdv-pii-121y9,1781542.1733182394,36109.577620669435,0,0
107,CASH_OUT,133524.41004707135,sdv-pii-553jh,2897816.983688433,4274406.676020447,sdv-pii-0juz1,389582.8779899316,3156.1193799530406,0,0
743,CASH_OUT,13612.141576864127,sdv-pii-ei9gs,1553.7617820842866,77897.7005275512,sdv-pii-dzb9t,1154824.601062792,1.0094836420621776,0,0
204,PAYMENT,175153.12537715095,sdv-pii-j1lwk,71984.4894372558,524980.0858511013,sdv-pii-i8426,696676.0549392998,61.44883167570513,0,0
405,CASH_IN,225657.8430702868,sdv-pii-rgqbu,2845453.699705484,6665920.611815102,sdv-pii-3cra1,5842113.938247605,894802.3792876551,0,0
328,CASH_OUT,54700.812046675775,sdv-pii-jam7r,4.613930934524318,9.346325660469104,sdv-pii-lhkcv,640948.6239421179,14487.160462768928,0,0
310,PAYMENT,10676.182706716645,sdv-pii-k8xa0,43371.58070279706,865579.7603004966,sdv-pii-lcx2p,24877.472948568855,0.0,0,0
416,PAYMENT,103791.23503582641,sdv-pii-twewh,2677467.563952956,1664200.7162098328,sdv-pii-7l24y,143906.650841499,3.110155566402263e-05,0,0
121,CASH_IN,35680.29629640374,sdv-pii-6d3rb,3035824.200627291,8929925.037930517,sdv-pii-e978s,5292482.611614384,1808660.3127498508,0,0
314,PAYMENT,688373.7296231497,sdv-pii-1gpix,15873.586337355195,55117.22301249001,sdv-pii-qxssy,1796054.3853946724,205056.25570424704,0,0
369,CASH_OUT,196876.34256134374,sdv-pii-x8flb,41424.18408226224,105619.69089446709,sdv-pii-60qqt,6495536.6637938935,1965458.2531822869,0,0
18,CASH_OUT,138126.891359326,sdv-pii-a7xtm,41.82063130585951,2.3137946574452513,sdv-pii-qzgrd,3336182.3764406447,1949890.4328884645,0,0
600,CASH_IN,429802.0585661296,sdv-pii-qhen2,4886722.083532262,18528703.60464504,sdv-pii-9b9wg,8944235.204245733,1130093.5048874894,0,0
65,CASH_OUT,312669.85533575213,sdv-pii-d24f0,554161.5875079714,3009.7857927864666,sdv-pii-86zwi,395760.2163211561,645734.4451574002,0,0
257,PAYMENT,25393.745184679276,sdv-pii-sxg6x,1.2567448580570915,604.1455383762977,sdv-pii-q2071,2740897.3327470794,87472.20522308929,0,0
143,CASH_IN,107125.10633741948,sdv-pii-wrggh,487.10706268052206,75838.55625356795,sdv-pii-y3cj3,2988620.8764920775,684471.1888173292,0,0
267,CASH_OUT,19320.787402857506,sdv-pii-jc3t1,239798.83416374843,37515.402581302835,sdv-pii-8h2m8,271792.46975680056,88.20740254039217,0,0
366,PAYMENT,42352.331526719165,sdv-pii-qt7v3,278201.13624526473,1764251.3116901983,sdv-pii-62hrt,228075.29043679297,0.060809687736294075,0,0
472,PAYMENT,4206.582672310827,sdv-pii-fxpmx,3782.125769224589,16313.92575421252,sdv-pii-y8gvc,87395.08978437829,0.19204601783121034,0,0
33,CASH_IN,31336.21366795452,sdv-pii-oi66o,333831.9568501684,1010747.551452543,sdv-pii-vv9ds,1786777.3773148959,846.9440555782459,0,0
354,CASH_OUT,112162.49442137912,sdv-pii-sro45,40237.07706580308,579004.2301555581,sdv-pii-629ez,75239.88930371692,1.1455819295413645e-06,0,0
182,PAYMENT,45579.564302812665,sdv-pii-g8r7m,66587.84655311784,3976.2309037676664,sdv-pii-cqnaf,4157016.029920681,432669.0752887149,0,0
124,CASH_OUT,69403.52618112831,sdv-pii-ziur9,0.03167327397110159,61224.40159296244,sdv-pii-e7lr2,6003637.410583983,3819509.213380353,0,0
376,TRANSFER,299310.299277048,sdv-pii-kufx6,45691.23393438708,456354.1583430505,sdv-pii-3b56q,1675711.4014222887,39.272903432663995,0,0
15,TRANSFER,102661.03900550948,sdv-pii-eajfa,24252.72388122999,472.02202707125235,sdv-pii-zcpdu,515661.7899357701,29.60388351627275,0,0
709,CASH_OUT,34754.69038050086,sdv-pii-rnkeq,205457.4866002433,298724.4129989374,sdv-pii-72zvx,518470.14837825083,94221.79080029813,0,0
412,CASH_IN,157923.07643106524,sdv-pii-xgsjx,458105.9112570956,104499.5165881447,sdv-pii-0d4la,3427056.0570357605,4297455.938474017,0,0
151,PAYMENT,191.34532774916252,sdv-pii-92c3y,422068.926787127,738824.4554906245,sdv-pii-60ax9,4801.6929974287195,0.0,0,0
94,PAYMENT,533143.1829437914,sdv-pii-2l0b7,6448186.935920839,505265.86084121035,sdv-pii-pagep,1819491.8331711339,362934.1818168293,0,0
213,CASH_OUT,389654.91450202494,sdv-pii-0ey0s,0.01302266783678761,1.0329600992860128,sdv-pii-iwow5,5147998.080927315,3410096.5755143217,0,0
110,CASH_IN,405856.29342139064,sdv-pii-waw4r,4446863.05180115,3087743.485181151,sdv-pii-qb50l,4775486.817476243,33715.65966548596,0,0
522,PAYMENT,660.7879743942964,sdv-pii-xc7rg,31194.528425397708,1517047.4267999243,sdv-pii-cs1aq,23519.727900323865,0.0,0,0
279,PAYMENT,7061.627420502637,sdv-pii-78l1n,307.17345680141295,3876.0400033276887,sdv-pii-1chai,129.80854364197927,0.0,0,0
21,CASH_OUT,270936.6024077832,sdv-pii-aqv4c,171982.41728894538,1284863.9892720485,sdv-pii-2vy6q,3054910.1114028585,94307.28074902724,0,0
319,PAYMENT,149828.24568056499,sdv-pii-xmk1d,623.0923867427803,46.56850402036258,sdv-pii-emenh,811407.5205276061,40376.5856999698,0,0
128,CASH_OUT,32436.351912419275,sdv-pii-5lprr,37295.723403172866,1263587.1997221948,sdv-pii-nnlgu,1073677.0127163448,2295.2644098328465,0,0
161,CASH_OUT,64987.77690479911,sdv-pii-fgskh,4863315.357738108,2023887.8903086283,sdv-pii-xvwsr,1369942.442438789,18243.29484731534,0,0
52,PAYMENT,87.74870821235595,sdv-pii-chwci,2648.8057159313103,806417.5583879544,sdv-pii-vjbli,2196.1333680879625,0.0,0,0
155,PAYMENT,37253.3808400342,sdv-pii-4b9fu,40958.47400260572,4848.491821079994,sdv-pii-mvxkw,1984768.5549178363,223797.06953336287,0,0
44,CASH_OUT,295765.6053451883,sdv-pii-j64h6,911527.0275710205,4867926.688957479,sdv-pii-zdl15,4550155.948127946,65252.19035000818,0,0
534,PAYMENT,4123.165148736196,sdv-pii-3l0gs,2460535.906624907,5748647.5430772295,sdv-pii-yannl,390822.8728950713,87.51898959796424,0,0
30,CASH_IN,943467.5349512214,sdv-pii-rwsl8,1138.744897713116,8148.02212604669,sdv-pii-ux4dn,13683971.75118383,57816991.662514105,0,0
424,PAYMENT,49766.95558683605,sdv-pii-8f9p5,44863.41059892545,86183.31367455066,sdv-pii-wbzvg,186665.4438289116,0.18203680904385686,0,0
23,PAYMENT,156272.8403422639,sdv-pii-m6h2b,3285148.7836605697,583817.2285680241,sdv-pii-pr9e7,734518.0101911735,4910.0024029649685,0,0
179,CASH_OUT,647.4823151819533,sdv-pii-fr22i,53074.837837270876,5731337.606973549,sdv-pii-rtynt,574502.828891405,0.001547647826721558,0,0
21,PAYMENT,124694.57390105753,sdv-pii-msvnk,219.43082202574027,1624578.9955922621,sdv-pii-8aq8z,592216.571423874,0.31871765315810346,0,0
186,CASH_IN,111997.1875749112,sdv-pii-2g4hs,244148.82529109306,5589895.201779138,sdv-pii-fkhlt,1682353.632335731,1287510.4361317183,0,0
